Date;Open;ClosingPrice;DailyHigh;DailyLow;VolumePcs
17.02.2020;252,50000;251,36000;253,10000;250,13000;26429380
14.02.2020;254,40000;251,75000;254,40000;251,40000;30017380
13.02.2020;253,62000;253,89000;255,18000;252,50000;36730840
12.02.2020;255,40000;254,50000;255,49000;252,31000;52523300
11.02.2020;253,75000;254,50000;259,77000;253,00000;79454730
10.02.2020;254,55000;252,26000;255,73000;252,07000;35220690
07.02.2020;253,10000;254,30000;254,30000;248,73000;50226630
06.02.2020;256,50000;252,11000;258,00000;251,86000;43615980
05.02.2020;255,89000;255,20000;257,66000;253,14000;50756570
04.02.2020;255,30000;255,40000;257,38000;252,90000;49786360
03.02.2020;251,80000;253,99000;254,96000;251,10000;52728460
31.01.2020;258,50000;252,20000;259,20000;252,17000;47921560
30.01.2020;258,00000;257,31000;258,69000;255,27000;31769340
29.01.2020;258,40000;259,94000;261,57000;257,61000;35047940
28.01.2020;257,00000;257,70000;258,84000;254,10000;48137360
27.01.2020;261,00000;255,32000;262,10000;255,32000;56453370
24.01.2020;264,50000;265,49000;267,50000;264,21000;27340100
23.01.2020;264,64000;263,73000;266,89000;262,24000;40604170
22.01.2020;268,72000;266,54000;270,80000;265,50000;44282490
21.01.2020;265,50000;268,06000;268,90000;263,02000;38082090
20.01.2020;263,20000;266,28000;266,97000;261,80000;29797710
17.01.2020;258,20000;262,50000;262,82000;257,75000;44914290
16.01.2020;257,11000;257,51000;259,51000;256,10000;40246770
15.01.2020;258,49000;256,31000;258,91000;254,21000;49361790
14.01.2020;262,50000;259,05000;263,22000;258,62000;31125740
13.01.2020;258,30000;262,40000;262,40000;257,15000;25855010
10.01.2020;257,86000;258,19000;259,25000;256,88000;18851390
09.01.2020;259,40000;257,99000;261,76000;257,01000;38329020
08.01.2020;253,57000;259,15000;259,15000;253,03000;40817240
06.01.2020;254,75000;253,90000;254,84000;251,40000;22348300
03.01.2020;255,99000;255,00000;258,19000;253,70000;35851840
30.12.2019;252,10000;254,75000;256,00000;250,73000;43157360
27.12.2019;248,55000;252,06000;252,95000;248,55000;31982760
26.12.2019;248,20000;248,24000;249,24000;246,71000;12989080
25.12.2019;248,99000;248,04000;249,30000;247,11000;7921260
24.12.2019;248,80000;248,67000;249,89000;247,27000;21062040
23.12.2019;244,71000;248,80000;249,19000;244,07000;23996810
20.12.2019;244,60000;244,71000;245,40000;243,72000;32957750
19.12.2019;246,20000;244,00000;248,40000;243,10000;59951760
18.12.2019;241,30000;246,20000;246,25000;240,36000;55765490
17.12.2019;241,80000;241,60000;242,96000;241,00000;33841520
16.12.2019;242,48000;241,45000;242,48000;240,13000;25624180
13.12.2019;242,00000;241,21000;243,25000;241,10000;33163750
12.12.2019;242,00000;241,05000;242,30000;240,09000;36174650
11.12.2019;237,81000;240,32000;241,23000;237,70000;44167850
10.12.2019;236,60000;237,91000;239,29000;236,00000;36098910
09.12.2019;235,50000;237,04000;237,50000;234,30000;31774040
06.12.2019;232,00000;235,14000;235,14000;231,55000;33286170
05.12.2019;231,89000;231,71000;232,15000;229,03000;23210580
04.12.2019;230,72000;231,59000;232,24000;229,50000;24314550
03.12.2019;233,49000;230,66000;234,06000;230,13000;26687260
02.12.2019;234,59000;233,77000;236,37000;233,00000;28216350
29.11.2019;234,65000;233,98000;235,14000;231,97000;27285350
28.11.2019;234,20000;235,20000;235,50000;233,10000;18855690
27.11.2019;235,26000;234,22000;236,45000;233,51000;21885350
26.11.2019;238,08000;235,00000;238,10000;234,35000;58341360
25.11.2019;238,68000;237,98000;239,75000;237,21000;17558180
22.11.2019;236,59000;238,13000;240,19000;236,53000;33570690
21.11.2019;237,44000;237,15000;238,00000;235,80000;24654430
20.11.2019;238,60000;237,78000;240,20000;237,10000;28102170
19.11.2019;237,60000;239,25000;239,82000;237,20000;29135880
18.11.2019;240,57000;237,45000;241,23000;236,36000;32959720
15.11.2019;237,90000;240,00000;240,18000;236,45000;30696890
14.11.2019;237,62000;237,50000;239,13000;236,82000;34330750
13.11.2019;238,91000;237,21000;239,57000;235,81000;31448020
